1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.285014	62.496642	0.986251	0.019077	0.7
516	-0.293284	63.494838	0.974600	0.022983	0.6
517	-0.284329	62.585007	0.985209	0.028690	0.7
518	-0.281546	61.665454	0.996168	0.012598	0.7
519	-0.297070	61.231252	1.001428	0.024706	0.6
520	-0.291635	62.222903	0.989495	0.013705	0.6
521	-0.264566	62.042382	0.991646	0.042479	0.6
522	-0.277466	63.040639	0.979867	0.020373	0.7
523	-0.278284	62.121923	0.990697	0.014398	0.6
524	-0.275465	61.224003	1.001516	0.017849	0.6
525	-0.275113	61.917708	0.993137	0.017823	0.6
526	-0.282674	61.278088	1.000858	0.024015	0.6
527	-0.289068	60.733779	1.007523	0.008936	0.6
528	-0.280785	59.830463	1.018783	0.005502	0.6
529	-0.265898	59.857837	1.018438	0.022519	0.6
530	-0.280522	60.076586	1.015690	0.020806	0.7
531	-0.282471	59.489612	1.023097	0.018065	0.7
532	-0.269921	59.377309	1.024526	0.024844	0.7
533	-0.305469	60.377274	1.011937	0.023438	0.7
534	-0.278827	59.456508	1.023518	0.012937	0.6
535	-0.280254	60.446319	1.011079	0.020955	0.6
536	-0.254321	61.286417	1.000757	0.013665	0.6
537	-0.283399	60.519478	1.010172	0.033036	0.7
538	-0.284445	61.321861	1.000326	0.024670	0.6
539	-0.289660	62.321827	0.988321	0.019157	0.6
540	-0.276990	61.602398	0.996928	0.020820	0.6
541	-0.301829	61.937125	0.992905	0.030467	0.6
542	-0.260549	61.016201	1.004054	0.013966	0.7
543	-0.270322	61.858336	0.993849	0.020911	0.7
544	-0.280724	60.959730	1.004746	0.024615	0.6
545	-0.289243	60.045197	1.016083	0.026863	0.6
546	-0.270682	60.783443	1.006911	0.035310	0.7
547	-0.282515	61.783297	0.994750	0.022324	0.6
548	-0.274549	60.877802	1.005751	0.018351	0.7
549	-0.279709	61.714068	0.995582	0.028705	0.6
550	-0.319523	62.332928	0.988189	0.015602	0.6
551	-0.272860	61.412516	0.999225	0.033187	0.7
552	-0.284228	61.047552	1.003670	0.028647	0.9
553	-0.285831	62.047407	0.991586	0.014995	0.7
554	-0.262749	61.195199	1.001867	0.020346	0.6
555	-0.257490	60.458929	1.010923	0.040060	0.6
556	-0.282390	59.538005	1.022482	0.013883	0.7
557	-0.290594	58.619714	1.034275	0.014404	0.6
558	-0.293440	58.579653	1.034796	0.022885	0.6
559	-0.286518	57.660615	1.046886	0.017970	0.6
560	-0.284295	56.739702	1.059287	0.029076	0.6
561	-0.275424	57.725667	1.046021	0.009982	0.6
562	-0.265245	58.690410	1.033357	0.026032	0.7
563	-0.291744	57.796128	1.045085	0.020106	0.6
564	-0.284779	58.714175	1.033049	0.026964	0.6
565	-0.250787	59.700544	1.020423	0.014291	0.6
566	-0.263927	59.543967	1.022406	0.026208	0.7
567	-0.277042	60.543900	1.009869	0.008549	0.7
568	-0.298160	59.888069	1.018057	0.005941	0.6
569	-0.298223	59.804551	1.019109	0.024007	0.6
570	-0.258809	60.154233	1.014718	0.024915	0.6
571	-0.291827	61.154078	1.002369	0.022179	0.6
572	-0.286014	62.053159	0.991518	0.007406	0.7
573	-0.270526	62.320399	0.988338	0.027451	0.8
574	-0.255807	61.425813	0.999064	0.027526	0.7
575	-0.282402	60.504889	1.010353	0.022844	0.7
576	-0.277575	61.491681	0.998266	0.014110	0.7
577	-0.264353	62.491417	0.986313	0.013493	0.7
578	-0.253790	61.712613	0.995600	0.019029	0.6
579	-0.264169	62.628052	0.984702	0.033841	0.6
580	-0.265118	61.907541	0.993259	0.013048	0.6
581	-0.275249	60.987424	1.004406	0.020019	0.6
582	-0.244036	61.935431	0.992925	0.026963	0.7
583	-0.296877	61.037867	1.003789	0.017676	0.6
584	-0.280145	60.218864	1.013911	0.018023	0.6
585	-0.285376	59.299263	1.025522	0.010334	0.6
586	-0.273252	58.386962	1.037307	0.012084	0.6
587	-0.292028	58.909494	1.030524	0.028522	0.7
588	-0.304884	57.988974	1.042534	0.011263	0.6
589	-0.255913	57.304392	1.051648	0.010882	0.6
590	-0.280484	58.193084	1.039847	0.012937	0.6
591	-0.270119	57.533118	1.048585	0.033412	0.8
592	-0.293740	57.186770	1.053230	0.003112	0.8
593	-0.291306	56.670817	1.060227	0.021813	0.7
594	-0.272106	57.017553	1.055515	0.025054	0.7
595	-0.286855	57.958705	1.042933	0.020218	0.6
596	-0.260939	57.230115	1.052647	0.021371	0.6
597	-0.283225	56.357050	1.064527	0.017821	0.6
598	-0.273224	55.440701	1.077288	0.021066	0.6
599	-0.296345	54.975199	1.083889	0.017341	0.7
600	-0.271713	55.687170	1.073826	0.017853	0.6
601	-0.283420	54.972893	1.083922	0.029052	0.6
602	-0.285681	54.070389	1.096953	0.025783	0.6
603	-0.275706	55.070388	1.082533	0.019026	0.7
604	-0.284531	56.070381	1.068487	0.036345	0.7
605	-0.269908	57.070011	1.054805	0.017097	0.6
606	-0.272855	58.069982	1.041466	0.026469	0.7
607	-0.277132	57.150175	1.053723	0.021917	0.6
608	-0.277410	56.242307	1.066108	0.025836	0.6
609	-0.283806	57.241436	1.052494	0.020516	0.7
610	-0.272933	56.320550	1.065030	0.019337	0.7
611	-0.273447	57.317606	1.051471	0.032114	0.8
612	-0.290125	56.396684	1.063982	0.025285	0.6
613	-0.260848	55.475759	1.076794	0.018039	0.7
614	-0.257127	54.571499	1.089679	0.019061	0.6
615	-0.271677	55.557213	1.075649	0.031573	0.7
616	-0.269402	56.544628	1.061952	0.029959	0.6
617	-0.279116	55.626317	1.074679	0.032749	0.6
618	-0.281720	54.705420	1.087751	0.008801	0.6
619	-0.292601	54.665495	1.088325	0.023966	0.6
620	-0.279773	55.482473	1.076700	0.009438	0.7
621	-0.276981	54.935257	1.084459	0.015388	0.7
622	-0.298950	54.462180	1.091258	0.011768	0.6
623	-0.268522	55.354002	1.078512	0.030622	0.6
624	-0.268273	56.352248	1.064593	0.024485	0.7
625	-0.263270	55.431323	1.077421	0.021129	0.6
626	-0.269398	56.431273	1.063507	0.006460	0.7
627	-0.289869	57.047418	1.055111	0.017099	0.7
628	-0.268613	57.386817	1.050542	0.029906	0.8
629	-0.270336	56.467505	1.063009	0.015770	0.7
630	-0.257339	57.467461	1.049463	0.018757	0.7
631	-0.248992	56.573426	1.061558	0.015022	0.7
632	-0.255321	57.454200	1.049640	0.020742	0.6
633	-0.276019	56.677723	1.060132	0.021066	0.7
634	-0.274454	57.674127	1.046706	0.019858	0.6
635	-0.230029	58.628009	1.034167	0.013978	0.6
636	-0.258492	59.624868	1.021381	0.018760	0.7
637	-0.261678	59.545282	1.022390	0.016968	0.7
638	-0.273721	60.533885	1.009993	0.019404	0.6
639	-0.263964	61.532855	0.997768	0.014227	0.8
640	-0.274669	60.935154	1.005047	0.016388	0.6
641	-0.275108	60.166600	1.014564	0.016029	0.6
642	-0.277680	60.323936	1.012601	0.027001	0.6
643	-0.285047	59.428143	1.023879	0.039817	0.7
644	-0.271283	60.427756	1.011310	0.019078	0.6
645	-0.253348	59.717424	1.020209	0.018383	0.6
646	-0.282063	59.748395	1.019818	0.004577	0.7
647	-0.284158	59.347053	1.024912	0.031352	0.6
648	-0.265947	59.103557	1.028028	0.017742	0.7
649	-0.284667	58.413755	1.036957	0.012748	0.7
650	-0.259830	59.402156	1.024210	0.018638	0.6
651	-0.272737	60.396881	1.011693	0.024333	0.8
652	-0.277111	59.476806	1.023260	0.037693	0.7
653	-0.278258	60.474382	1.010731	0.014679	0.6
654	-0.276059	61.474079	0.998479	0.018900	0.6
655	-0.266573	61.322839	1.000314	0.016045	0.6
656	-0.279676	61.977176	0.992426	0.027879	0.6
657	-0.270431	61.057107	1.003553	0.012398	0.7
658	-0.248432	62.056800	0.991474	0.014974	0.6
659	-0.265178	63.013508	0.980184	0.014376	0.6
660	-0.276382	64.008304	0.968713	0.014271	0.6
661	-0.281093	63.096577	0.979216	0.025316	0.6
662	-0.279709	64.039080	0.968363	0.010238	0.6
663	-0.273204	64.869352	0.959000	0.021787	0.7
664	-0.282846	65.779907	0.948937	0.012206	0.7
665	-0.293061	64.860914	0.959094	0.015036	0.7
666	-0.275844	65.764793	0.949102	0.020477	0.7
667	-0.262173	64.846211	0.959258	0.020760	0.7
668	-0.279399	65.831246	0.948376	0.014027	0.6
669	-0.247504	66.780747	0.938118	0.011618	0.6
670	-0.249184	66.057564	0.945911	0.018794	0.7
671	-0.262229	65.209758	0.955213	0.020303	0.7
672	-0.291269	64.294625	0.965461	0.015023	0.6
673	-0.267565	65.239555	0.954883	0.010953	0.7
674	-0.277441	64.878606	0.958896	0.027771	0.6
675	-0.287450	63.958652	0.969279	0.032762	0.7
676	-0.258498	64.958652	0.958003	0.023439	0.6
677	-0.256646	65.958644	0.946987	0.019578	0.7
678	-0.302137	65.401681	0.953091	0.015969	0.7
679	-0.273563	64.483652	0.963327	0.023164	0.7
680	-0.291868	64.100100	0.967668	0.018873	0.6
681	-0.250930	64.905859	0.958592	0.014354	0.6
682	-0.254511	65.869313	0.947960	0.022723	0.7
683	-0.273269	64.951987	0.958078	0.012401	0.7
684	-0.289598	64.326230	0.965104	0.019400	0.7
685	-0.263851	65.098213	0.956450	0.014738	0.6
686	-0.301813	66.023742	0.946278	0.021221	0.6
687	-0.293853	66.914994	0.936685	0.019275	0.6
688	-0.300177	67.914820	0.926152	0.012085	0.6
689	-0.283631	67.069576	0.935041	0.019788	0.7
690	-0.281157	68.067063	0.924569	0.021080	0.6
691	-0.271037	69.067047	0.914304	0.014585	0.7
692	-0.267883	68.166109	0.923542	0.021945	0.7
693	-0.299075	68.140807	0.923804	0.016600	0.6
694	-0.278364	69.137941	0.913585	0.036720	0.7
695	-0.287916	70.137939	0.903561	0.007841	0.7
696	-0.271000	70.664425	0.898371	0.011020	0.7
697	-0.267309	70.578889	0.899210	0.023922	0.8
698	-0.286737	69.659553	0.908329	0.013058	0.7
699	-0.270613	70.658838	0.898426	0.013928	0.6
700	-0.287234	70.285203	0.902103	0.024076	0.6
701	-0.272807	71.280726	0.892371	0.021120	0.7
702	-0.275105	72.280552	0.882806	0.014602	0.7
703	-0.283075	71.365068	0.891556	0.021488	0.7
704	-0.261429	72.364771	0.882010	0.017063	0.6
705	-0.276489	73.364710	0.872664	0.022797	0.6
706	-0.264868	74.337450	0.863760	0.012556	0.6
707	-0.278624	74.565498	0.861699	0.012889	0.6
708	-0.303569	73.671669	0.869834	0.011164	0.6
709	-0.283559	73.193138	0.874253	0.018680	0.7
710	-0.286082	73.456969	0.871812	0.010970	0.7
711	-0.276314	72.548774	0.880275	0.010283	0.6
712	-0.272256	72.669230	0.879143	0.017885	0.7
713	-0.262754	73.201404	0.874177	0.011602	0.7
714	-0.278364	72.426887	0.881424	0.022198	0.6
715	-0.268526	73.411576	0.872231	0.017100	0.6
716	-0.263061	74.411081	0.863093	0.023376	0.6
717	-0.263494	73.537281	0.871071	0.009460	0.6
718	-0.267046	74.526494	0.862051	0.030689	0.6
719	-0.273760	73.614135	0.870363	0.026232	0.8
720	-0.272030	74.587119	0.861504	0.013916	0.7
721	-0.261494	75.332130	0.854841	0.030388	0.7
722	-0.277060	76.331966	0.846060	0.038688	0.7
723	-0.284314	75.411041	0.854142	0.015832	0.7
724	-0.292648	74.490884	0.862372	0.019771	0.6
725	-0.285737	73.877048	0.867951	0.019124	0.6
726	-0.293364	72.956158	0.876459	0.019626	0.6
727	-0.288842	72.165319	0.883898	0.018135	0.7
728	-0.272794	73.165170	0.874513	0.016741	0.6
729	-0.265190	72.489773	0.880831	0.013226	0.6
730	-0.278747	73.389525	0.872434	0.031613	0.7
731	-0.270991	74.376572	0.863406	0.023183	0.6
732	-0.267632	75.376569	0.854447	0.018661	0.6
733	-0.287706	74.500104	0.862289	0.026557	0.6
734	-0.276516	75.500026	0.853354	0.013450	0.6
735	-0.284346	76.480224	0.844773	0.011986	0.6
736	-0.289029	76.514479	0.844476	0.022785	0.7
737	-0.286299	75.618500	0.852308	0.018455	0.8
738	-0.277496	74.697844	0.860507	0.025238	0.7
739	-0.261318	75.697656	0.851610	0.034091	0.7
740	-0.295518	76.688370	0.842973	0.015204	0.7
741	-0.264684	75.770665	0.850967	0.029902	0.6
742	-0.262568	76.770655	0.842264	0.012405	0.7
743	-0.262341	76.318763	0.846175	0.031507	0.6
744	-0.268932	75.522180	0.853158	0.017561	0.6
745	-0.281040	74.601264	0.861376	0.018807	0.7
746	-0.253589	75.420136	0.854061	0.015582	0.6
747	-0.274614	74.499628	0.862293	0.025902	0.6
748	-0.291672	73.586757	0.870615	0.024141	0.6
749	-0.264501	74.555924	0.861785	0.031177	0.6
750	-0.312792	75.484789	0.853489	0.021109	0.6
751	-0.272387	76.484767	0.844734	0.019247	0.7
752	-0.272691	77.026689	0.840064	0.033961	0.7
753	-0.271002	76.106406	0.848025	0.025201	0.6
754	-0.266023	77.106405	0.839381	0.015177	0.6
755	-0.279801	76.185652	0.847334	0.021002	0.6
756	-0.269014	77.136376	0.839125	0.022366	0.6
757	-0.263799	76.215963	0.847069	0.013643	0.7
758	-0.283293	77.215647	0.838448	0.016258	0.8
759	-0.282261	77.753350	0.833882	0.028659	0.7
760	-0.266918	78.753314	0.825523	0.029754	0.7
761	-0.260476	77.833918	0.833203	0.021434	0.6
762	-0.265938	76.913031	0.841039	0.027942	0.6
763	-0.288431	77.913029	0.832536	0.012032	0.6
764	-0.271391	78.912775	0.824206	0.017202	0.7
765	-0.293176	79.219613	0.821682	0.027173	0.6
766	-0.268513	80.204733	0.813684	0.012860	0.6
767	-0.266901	79.284289	0.821152	0.015696	0.6
768	-0.285304	80.212640	0.813620	0.024192	0.7
769	-0.270198	80.630160	0.810278	0.022857	0.6
770	-0.260019	81.629172	0.802391	0.015479	0.7
771	-0.284717	81.084337	0.806673	0.016102	0.8
772	-0.286082	80.216620	0.813588	0.037670	0.7
773	-0.267722	80.579189	0.810685	0.036347	0.7
774	-0.286493	81.579189	0.802782	0.012929	0.7
775	-0.280092	82.340726	0.796866	0.023012	0.7
776	-0.287567	81.477374	0.803579	0.020046	0.6
777	-0.267214	80.562317	0.810819	0.021608	0.7
778	-0.270499	81.560585	0.802927	0.009591	0.7
779	-0.289178	82.542904	0.795310	0.028377	0.6
780	-0.289694	83.488825	0.788110	0.017286	0.6
781	-0.280919	82.567902	0.795118	0.016874	0.7
782	-0.267575	83.566431	0.787525	0.013309	0.7
783	-0.280824	84.563064	0.780090	0.027481	0.7
784	-0.249268	85.558865	0.772800	0.015325	0.6
785	-0.276297	86.535178	0.765784	0.009654	0.6
786	-0.274532	86.949791	0.762842	0.023676	0.7
787	-0.280328	86.031076	0.769390	0.006681	0.7
788	-0.294652	85.810245	0.770981	0.018491	0.7
789	-0.270402	85.136468	0.775875	0.022315	0.7
790	-0.275737	84.215687	0.782665	0.024450	0.7
791	-0.283149	85.214932	0.775302	0.019765	0.7
792	-0.277191	86.213932	0.768078	0.018901	0.7
793	-0.276987	85.294502	0.774722	0.014947	0.7
794	-0.260915	84.377170	0.781466	0.046292	0.9
795	-0.277651	85.365921	0.774202	0.021743	0.8
796	-0.275908	86.247507	0.767838	0.017802	0.7
797	-0.268426	85.381923	0.774085	0.033292	0.7
798	-0.281844	84.576309	0.779992	0.018360	0.7
799	-0.282746	85.571446	0.772709	0.019989	0.7
800	-0.294922	85.725496	0.771593	0.022822	0.7
801	-0.271044	85.301585	0.774670	0.006669	0.7
802	-0.315682	85.714961	0.771669	0.018320	0.7
803	-0.287498	84.991333	0.776938	0.021701	0.7
804	-0.283483	85.989065	0.769692	0.017359	0.7
805	-0.267105	85.663137	0.772044	0.007127	0.7
806	-0.269198	84.940181	0.777313	0.007448	0.6
807	-0.254067	84.611495	0.779732	0.028626	0.6
808	-0.278553	85.388061	0.774041	0.020005	0.6
809	-0.300432	84.619542	0.779673	0.037226	0.6
810	-0.281285	85.601980	0.772487	0.024642	0.7
811	-0.282112	86.601980	0.765308	0.018015	0.6
812	-0.280006	86.240662	0.767887	0.026209	0.7
813	-0.287356	85.491624	0.773288	0.033424	0.7
814	-0.250664	86.491618	0.766094	0.031436	0.7
815	-0.272714	85.777509	0.771217	0.020399	0.7
816	-0.286617	86.777472	0.764062	0.026899	0.7
817	-0.266613	87.719712	0.757440	0.010140	0.6
818	-0.294296	88.055225	0.755110	0.011682	0.6
819	-0.282482	88.947943	0.748979	0.019557	0.6
820	-0.293510	89.932625	0.742331	0.008518	0.6
821	-0.270743	89.987388	0.741964	0.036912	0.7
822	-0.262203	90.148715	0.740887	0.017967	0.6
823	-0.272666	91.148715	0.734281	0.022452	0.6
824	-0.268480	92.097782	0.728119	0.015587	0.6
825	-0.273303	91.290762	0.733352	0.016024	0.6
826	-0.278814	91.738134	0.730442	0.017514	0.7
827	-0.290180	92.717138	0.724154	0.028092	0.7
828	-0.290748	91.845002	0.729750	0.025749	0.7
829	-0.265512	92.845002	0.723340	0.025374	0.7
830	-0.280790	92.958266	0.722621	0.012518	0.9
831	-0.284777	92.333158	0.726607	0.035910	0.8
832	-0.273990	93.283174	0.720567	0.017498	0.8
833	-0.267326	92.362252	0.726421	0.035807	0.7
834	-0.273590	91.441552	0.732369	0.011392	0.7
835	-0.280484	92.295206	0.726850	0.030813	0.6
836	-0.278719	93.282886	0.720569	0.022704	0.7
837	-0.294060	92.362088	0.726422	0.013500	0.6
838	-0.287103	93.357845	0.720096	0.018425	0.6
839	-0.269071	94.310523	0.714147	0.019460	0.7
840	-0.274068	93.389965	0.719894	0.020716	0.7
841	-0.281767	94.378595	0.713726	0.011186	0.6
842	-0.290116	95.364929	0.707676	0.027594	0.6
843	-0.260353	95.445584	0.707186	0.012775	0.6
844	-0.293640	94.671279	0.711920	0.016853	0.6
845	-0.271219	93.758631	0.717582	0.009632	0.6
846	-0.273921	94.372363	0.713764	0.018783	0.6
847	-0.280317	95.334901	0.707859	0.026389	0.6
848	-0.269414	96.334880	0.701826	0.018778	0.6
849	-0.271247	95.489927	0.706917	0.029131	0.6
850	-0.272754	96.484777	0.700931	0.016350	0.7
851	-0.261730	95.563869	0.706468	0.024166	0.7
852	-0.278232	94.678094	0.711878	0.023400	0.7
853	-0.276795	95.678087	0.705777	0.029701	0.6
854	-0.281501	94.774986	0.711282	0.018862	0.7
855	-0.286211	93.855053	0.716979	0.019979	0.6
856	-0.268035	94.841720	0.710872	0.025723	0.6
857	-0.274407	93.920882	0.716568	0.012813	0.6
858	-0.282468	94.913263	0.710434	0.013891	0.7
859	-0.285135	94.827136	0.710962	0.016689	0.6
860	-0.275716	93.920425	0.716571	0.046463	0.6
861	-0.257673	94.920404	0.710390	0.028568	0.6
862	-0.259750	95.920404	0.704314	0.013413	0.6
863	-0.266675	95.046851	0.709616	0.005063	0.6
864	-0.304075	94.907421	0.710469	0.042194	0.6
865	-0.267032	94.744453	0.711470	0.006126	0.6
866	-0.266053	95.723531	0.705502	0.026509	0.6
867	-0.274177	96.272017	0.702202	0.028926	0.7
868	-0.269025	95.406200	0.707425	0.022646	0.9
869	-0.261149	96.406200	0.701400	0.022858	0.7
870	-0.273352	95.539748	0.706614	0.034713	0.8
871	-0.267545	96.539731	0.700603	0.020416	0.7
872	-0.284566	97.539730	0.694693	0.029531	0.7
873	-0.261756	96.618859	0.700132	0.029375	0.7
874	-0.280499	95.697937	0.705657	0.030014	0.7
875	-0.277238	96.697937	0.699661	0.025845	0.6
876	-0.271632	95.777013	0.705179	0.014066	0.7
877	-0.276478	96.776835	0.699192	0.021277	0.8
878	-0.281168	96.895255	0.698490	0.004452	0.7
879	-0.263430	96.161586	0.702864	0.019679	0.7
880	-0.283235	95.464593	0.707070	0.015778	0.6
881	-0.272722	94.552919	0.712649	0.036189	0.6
882	-0.287556	93.633211	0.718367	0.008670	0.6
883	-0.272684	94.621829	0.712224	0.019218	0.7
884	-0.278214	93.717182	0.717841	0.023885	0.7
885	-0.268991	92.796286	0.723650	0.013725	0.6
886	-0.279526	93.754869	0.717605	0.025123	0.8
887	-0.273092	93.023452	0.722208	0.031088	0.6
888	-0.256297	94.023451	0.715929	0.019874	0.7
889	-0.273705	95.001110	0.709896	0.015817	0.8
890	-0.283395	95.998162	0.703846	0.024352	0.7
891	-0.262079	96.976144	0.698011	0.015620	0.7
892	-0.259970	97.056749	0.697535	0.027651	0.6
893	-0.282593	96.424074	0.701293	0.027767	0.7
894	-0.281073	97.424073	0.695371	0.018351	0.6
895	-0.253645	98.420598	0.689568	0.028161	0.8
896	-0.276701	99.130958	0.685491	0.026079	0.7
897	-0.277152	98.210037	0.690786	0.019257	0.7
898	-0.298743	99.210028	0.685040	0.015129	0.7
899	-0.278507	98.291581	0.690314	0.018314	0.6
900	-0.285562	97.375978	0.695654	0.017022	0.7
901	-0.270833	96.735253	0.699439	0.017362	0.6
902	-0.286786	97.724234	0.693613	0.026008	0.6
903	-0.266185	98.309762	0.690209	0.015226	0.7
904	-0.276760	99.211776	0.685030	0.023411	0.6
905	-0.284722	100.209381	0.679392	0.015857	0.7
906	-0.275702	101.209191	0.673834	0.012815	0.7
907	-0.277273	100.448403	0.678055	0.020460	0.8
908	-0.252692	101.337529	0.673127	0.016713	0.7
909	-0.288971	100.515092	0.677683	0.016827	0.7
910	-0.273326	101.373849	0.672927	0.010933	0.7
911	-0.271514	100.467611	0.677948	0.030455	0.7
912	-0.275660	99.547247	0.683124	0.023475	0.9
913	-0.287057	100.547174	0.677504	0.018339	0.6
914	-0.255036	99.861201	0.681349	0.017884	0.7
915	-0.295214	99.089422	0.685728	0.008606	0.6
916	-0.280921	98.675502	0.688100	0.028334	0.6
917	-0.274649	99.637810	0.682611	0.019557	0.6
918	-0.269650	100.637564	0.677000	0.006494	0.6
919	-0.245483	100.683617	0.676744	0.024218	0.7
920	-0.244425	101.583135	0.671778	0.023854	0.7
921	-0.257737	100.669800	0.676821	0.025598	0.7
922	-0.274732	99.748921	0.681983	0.019324	0.7
923	-0.291714	98.828234	0.687223	0.020612	0.6
924	-0.265292	99.818595	0.681589	0.027784	0.7
925	-0.294193	100.794234	0.676130	0.015558	0.7
926	-0.277765	99.958961	0.680798	0.010917	0.7
927	-0.264324	100.881040	0.675648	0.007875	0.7
928	-0.264719	101.069222	0.674606	0.027459	0.7
929	-0.276204	100.176782	0.679575	0.025512	0.7
930	-0.276872	100.308931	0.678834	0.021160	0.7
931	-0.293015	101.170424	0.674048	0.017210	0.6
932	-0.289042	100.253102	0.679147	0.017590	0.6
933	-0.250658	99.721382	0.682138	0.014042	0.6
934	-0.284320	99.688232	0.682326	0.014389	0.6
935	-0.265678	99.206887	0.685058	0.025264	0.7
936	-0.268691	98.690587	0.688013	0.023920	0.6
937	-0.256013	99.690577	0.682312	0.016751	0.7
938	-0.271882	98.769988	0.687557	0.016633	0.6
939	-0.270141	99.594933	0.682854	0.017187	0.7
940	-0.269604	100.579630	0.677323	0.030234	0.6
941	-0.276864	101.579629	0.671797	0.023380	0.6
942	-0.292340	102.543943	0.666554	0.009668	0.7
943	-0.266974	103.401270	0.661960	0.022127	0.7
944	-0.256752	102.505532	0.666761	0.014399	0.7
945	-0.281095	103.504850	0.661409	0.010669	0.6
946	-0.260409	102.621068	0.666138	0.029778	0.6
947	-0.268542	101.703592	0.671119	0.013924	0.6
948	-0.294233	102.700099	0.665712	0.027860	0.7
949	-0.260111	101.789887	0.670647	0.014369	0.8
950	-0.252457	102.668806	0.665881	0.013947	0.6
951	-0.269910	103.564486	0.661093	0.019180	0.6
952	-0.279998	102.825395	0.665039	0.022095	0.6
953	-0.268047	103.086902	0.663637	0.020053	0.6
954	-0.277279	103.814665	0.659768	0.015227	0.6
955	-0.272925	104.811630	0.654539	0.026133	0.6
956	-0.263940	103.906800	0.659281	0.008564	0.6
957	-0.279363	104.741259	0.654906	0.029418	0.6
958	-0.284373	103.823852	0.659719	0.019135	0.6
959	-0.264350	102.902930	0.664622	0.015311	0.6
960	-0.285194	103.902165	0.659305	0.017519	0.6
961	-0.289594	103.061236	0.663774	0.021554	0.7
962	-0.263800	102.713475	0.665640	0.020210	0.7
963	-0.287864	101.796205	0.670613	0.011159	0.7
964	-0.254292	101.248713	0.673616	0.024608	0.7
965	-0.262693	100.338461	0.678669	0.024860	0.6
966	-0.290593	101.338459	0.673122	0.044215	0.6
967	-0.286936	100.418559	0.678221	0.029057	0.7
968	-0.265034	101.401731	0.672774	0.023321	0.7
969	-0.261358	100.644869	0.676960	0.015572	0.7
970	-0.259029	101.644723	0.671441	0.034025	0.6
971	-0.276012	100.872047	0.675698	0.022391	0.6
972	-0.273473	99.951653	0.680840	0.021115	0.6
973	-0.266167	99.030742	0.686063	0.009394	0.6
974	-0.287493	100.020748	0.680451	0.024846	0.6
975	-0.302282	100.990528	0.675042	0.021379	0.6
976	-0.279140	101.811747	0.670528	0.016379	0.6
977	-0.268735	102.811506	0.665113	0.012928	0.6
978	-0.293471	101.908030	0.670002	0.004807	0.6
979	-0.242295	101.564179	0.671882	0.018996	0.6
980	-0.294933	102.296945	0.667889	0.026557	0.7
981	-0.276745	101.376852	0.672911	0.026495	0.6
982	-0.252901	100.499969	0.677767	0.033861	0.6
983	-0.276468	101.483433	0.672325	0.021302	0.7
984	-0.287143	100.562514	0.677418	0.014164	0.8
985	-0.310769	101.557740	0.671917	0.019173	0.7
986	-0.276338	102.543008	0.666559	0.018418	0.7
987	-0.270936	101.622372	0.671563	0.010519	0.7
988	-0.289929	102.084732	0.669041	0.027143	0.7
989	-0.279787	102.722675	0.665591	0.019086	0.7
990	-0.263219	101.818007	0.670493	0.036999	0.6
991	-0.255291	102.816288	0.665088	0.022984	0.6
992	-0.266782	103.816208	0.659759	0.024069	0.6
993	-0.272122	102.897938	0.664649	0.021144	0.7
994	-0.289094	101.977109	0.669626	0.016627	0.6
995	-0.286785	102.962152	0.664305	0.024222	0.6
996	-0.272576	103.626688	0.660763	0.026082	0.6
997	-0.274437	104.626668	0.655503	0.015294	0.7
998	-0.303991	105.367092	0.651662	0.032125	0.6
999	-0.282083	106.366361	0.646550	0.027433	0.7
